product_id,title,description,price,discount
279,Gray Max Wireless Mouse,"Ergonomic design with silent clicks, 3 DPI levels, and 18-month battery.",505.66,5
280,Blue Plus Jump Rope,Speed jump rope with ball bearings and adjustable cable for all fitness levels.,477.61,30
281,Orange Sport Wireless Headphones,Experience premium sound with active noise cancellation and 30-hour battery life.,405.65,10
282,Blue Ultra Running Shoes,Lightweight and breathable shoes designed for long-distance running and daily training.,143.91,25
283,Green Max Stainless Steel Water Bottle,Keep drinks cold for 24 hours or hot for 12 hours with double-wall insulation.,44.37,20
284,Gray Plus Yoga Mat,"Non-slip surface with alignment lines, ideal for yoga, pilates, and floor exercises.",450.09,20
285,Navy Max Laptop Stand,Adjustable aluminum stand for ergonomic laptop positioning and improved airflow.,889.66,20
286,Blue Elite Bluetooth Speaker,"360-degree sound with IPX7 waterproof rating, perfect for outdoor adventures.",604.58,15
287,White Elite Smart Watch,"Track fitness, heart rate, sleep, and notifications with a 7-day battery life.",773.49,25
288,Black Pro Coffee Maker,Brew up to 12 cups with programmable timer and built-in grinder.,803.94,15
289,Silver Elite Air Purifier,"HEPA filter removes 99.97% of dust, pollen, and airborne particles.",904.07,30
290,Green Pro Mechanical Keyboard,Tactile switches with RGB backlight and N-key rollover for precise input.,148.68,15
291,White Max Resistance Bands Set,5-level resistance bands for full-body strength training at home or gym.,348.48,20
292,Orange Sport Portable Charger,20000mAh power bank with dual USB-C ports and fast charging support.,391.86,15
293,Green Sport Sunglasses,UV400 polarized lenses with lightweight titanium frame for all-day comfort.,808.69,30
294,Orange Flex Electric Toothbrush,5 brushing modes with smart timer and 3-month battery life.,142.68,10
295,Gray Lite Desk Lamp,LED lamp with adjustable color temperature and USB charging port built in.,462.39,25
296,Navy Ultra Backpack,Water-resistant 30L backpack with padded laptop compartment and ergonomic straps.,941.99,30
297,Black Sport Non-stick Pan,PFOA-free ceramic coating with stay-cool handle and induction compatibility.,419.97,20
298,White Sport Foam Roller,High-density foam for deep tissue massage and post-workout muscle recovery.,201.39,20
299,Gray Ultra Wireless Mouse,"Ergonomic design with silent clicks, 3 DPI levels, and 18-month battery.",865.01,30
300,Pink Max Jump Rope,Speed jump rope with ball bearings and adjustable cable for all fitness levels.,450.52,20
301,Navy Premium Wireless Headphones,Experience premium sound with active noise cancellation and 30-hour battery life.,692.03,5
302,White Pro Running Shoes,Lightweight and breathable shoes designed for long-distance running and daily training.,137.59,15
303,Navy Pro Stainless Steel Water Bottle,Keep drinks cold for 24 hours or hot for 12 hours with double-wall insulation.,582.72,0
304,Red Active Yoga Mat,"Non-slip surface with alignment lines, ideal for yoga, pilates, and floor exercises.",80.11,30
305,Black Flex Laptop Stand,Adjustable aluminum stand for ergonomic laptop positioning and improved airflow.,291.61,20
306,Green Elite Bluetooth Speaker,"360-degree sound with IPX7 waterproof rating, perfect for outdoor adventures.",948.57,25
307,Orange Sport Smart Watch,"Track fitness, heart rate, sleep, and notifications with a 7-day battery life.",870.18,0
308,Green Sport Coffee Maker,Brew up to 12 cups with programmable timer and built-in grinder.,717.45,30
309,Red Flex Air Purifier,"HEPA filter removes 99.97% of dust, pollen, and airborne particles.",599.82,5
310,Green Lite Mechanical Keyboard,Tactile switches with RGB backlight and N-key rollover for precise input.,304.61,30
311,Pink Lite Resistance Bands Set,5-level resistance bands for full-body strength training at home or gym.,277.57,25
312,Black Premium Portable Charger,20000mAh power bank with dual USB-C ports and fast charging support.,992.44,15
313,Blue Flex Sunglasses,UV400 polarized lenses with lightweight titanium frame for all-day comfort.,570.09,15
314,Blue Lite Electric Toothbrush,5 brushing modes with smart timer and 3-month battery life.,596.89,0
315,White Max Desk Lamp,LED lamp with adjustable color temperature and USB charging port built in.,893.74,25
316,Blue Lite Backpack,Water-resistant 30L backpack with padded laptop compartment and ergonomic straps.,562.04,0
317,Pink Lite Non-stick Pan,PFOA-free ceramic coating with stay-cool handle and induction compatibility.,980.8,0
318,Pink Pro Foam Roller,High-density foam for deep tissue massage and post-workout muscle recovery.,845.72,15
319,Pink Active Wireless Mouse,"Ergonomic design with silent clicks, 3 DPI levels, and 18-month battery.",510.5,25
320,Black Pro Jump Rope,Speed jump rope with ball bearings and adjustable cable for all fitness levels.,584.55,5
321,Pink Active Wireless Headphones,Experience premium sound with active noise cancellation and 30-hour battery life.,96.49,15
322,Black Elite Running Shoes,Lightweight and breathable shoes designed for long-distance running and daily training.,115.43,10
323,White Elite Stainless Steel Water Bottle,Keep drinks cold for 24 hours or hot for 12 hours with double-wall insulation.,14.32,25
324,Gray Sport Yoga Mat,"Non-slip surface with alignment lines, ideal for yoga, pilates, and floor exercises.",552.96,15
325,Green Sport Laptop Stand,Adjustable aluminum stand for ergonomic laptop positioning and improved airflow.,642.54,10
326,Navy Elite Bluetooth Speaker,"360-degree sound with IPX7 waterproof rating, perfect for outdoor adventures.",246.79,20
327,White Premium Smart Watch,"Track fitness, heart rate, sleep, and notifications with a 7-day battery life.",329.98,10
328,Green Lite Coffee Maker,Brew up to 12 cups with programmable timer and built-in grinder.,303.3,15
329,Blue Flex Air Purifier,"HEPA filter removes 99.97% of dust, pollen, and airborne particles.",256.8,10
330,Red Ultra Mechanical Keyboard,Tactile switches with RGB backlight and N-key rollover for precise input.,213.59,20
331,Silver Pro Resistance Bands Set,5-level resistance bands for full-body strength training at home or gym.,821.99,20
332,Pink Pro Portable Charger,20000mAh power bank with dual USB-C ports and fast charging support.,899.78,25
333,Silver Premium Sunglasses,UV400 polarized lenses with lightweight titanium frame for all-day comfort.,202.12,10
334,Black Lite Electric Toothbrush,5 brushing modes with smart timer and 3-month battery life.,665.09,25
335,Black Sport Desk Lamp,LED lamp with adjustable color temperature and USB charging port built in.,158.77,5
336,Silver Ultra Backpack,Water-resistant 30L backpack with padded laptop compartment and ergonomic straps.,770.23,0
337,Gray Active Non-stick Pan,PFOA-free ceramic coating with stay-cool handle and induction compatibility.,997.01,0
338,Red Premium Foam Roller,High-density foam for deep tissue massage and post-workout muscle recovery.,892.64,30
339,Pink Active Wireless Mouse,"Ergonomic design with silent clicks, 3 DPI levels, and 18-month battery.",713.87,30
340,Navy Pro Jump Rope,Speed jump rope with ball bearings and adjustable cable for all fitness levels.,620.63,30
341,Red Max Wireless Headphones,Experience premium sound with active noise cancellation and 30-hour battery life.,729.14,5
342,Pink Elite Running Shoes,Lightweight and breathable shoes designed for long-distance running and daily training.,780.85,25
343,Pink Plus Stainless Steel Water Bottle,Keep drinks cold for 24 hours or hot for 12 hours with double-wall insulation.,779.47,15
344,Blue Premium Yoga Mat,"Non-slip surface with alignment lines, ideal for yoga, pilates, and floor exercises.",394.14,0
345,Navy Elite Laptop Stand,Adjustable aluminum stand for ergonomic laptop positioning and improved airflow.,83.6,0
346,Silver Pro Bluetooth Speaker,"360-degree sound with IPX7 waterproof rating, perfect for outdoor adventures.",967.61,20
347,Black Max Smart Watch,"Track fitness, heart rate, sleep, and notifications with a 7-day battery life.",401.69,30
348,Blue Premium Coffee Maker,Brew up to 12 cups with programmable timer and built-in grinder.,434.06,30
349,White Active Air Purifier,"HEPA filter removes 99.97% of dust, pollen, and airborne particles.",338.1,10
350,Silver Active Mechanical Keyboard,Tactile switches with RGB backlight and N-key rollover for precise input.,142.5,20
351,Black Premium Resistance Bands Set,5-level resistance bands for full-body strength training at home or gym.,274.84,20
352,Gray Pro Portable Charger,20000mAh power bank with dual USB-C ports and fast charging support.,253.76,10
353,Navy Premium Sunglasses,UV400 polarized lenses with lightweight titanium frame for all-day comfort.,138.56,5
354,Green Active Electric Toothbrush,5 brushing modes with smart timer and 3-month battery life.,734.91,0
355,Pink Pro Desk Lamp,LED lamp with adjustable color temperature and USB charging port built in.,899.26,25
356,Red Plus Backpack,Water-resistant 30L backpack with padded laptop compartment and ergonomic straps.,257.13,15
357,Blue Elite Non-stick Pan,PFOA-free ceramic coating with stay-cool handle and induction compatibility.,123.43,0
358,Silver Max Foam Roller,High-density foam for deep tissue massage and post-workout muscle recovery.,515.87,10
359,Black Sport Wireless Mouse,"Ergonomic design with silent clicks, 3 DPI levels, and 18-month battery.",198.81,10
360,Black Premium Jump Rope,Speed jump rope with ball bearings and adjustable cable for all fitness levels.,466.19,15
361,White Flex Wireless Headphones,Experience premium sound with active noise cancellation and 30-hour battery life.,280.73,25
362,Gray Lite Running Shoes,Lightweight and breathable shoes designed for long-distance running and daily training.,136.06,15
363,Orange Max Stainless Steel Water Bottle,Keep drinks cold for 24 hours or hot for 12 hours with double-wall insulation.,862.32,5
364,Orange Plus Yoga Mat,"Non-slip surface with alignment lines, ideal for yoga, pilates, and floor exercises.",271.67,0
365,Green Max Laptop Stand,Adjustable aluminum stand for ergonomic laptop positioning and improved airflow.,852.4,25
366,Navy Sport Bluetooth Speaker,"360-degree sound with IPX7 waterproof rating, perfect for outdoor adventures.",203.5,25
367,Silver Premium Smart Watch,"Track fitness, heart rate, sleep, and notifications with a 7-day battery life.",715.01,30
368,Red Max Coffee Maker,Brew up to 12 cups with programmable timer and built-in grinder.,944.95,10
369,Silver Active Air Purifier,"HEPA filter removes 99.97% of dust, pollen, and airborne particles.",367.31,30
370,Green Active Mechanical Keyboard,Tactile switches with RGB backlight and N-key rollover for precise input.,310.11,20
371,White Active Resistance Bands Set,5-level resistance bands for full-body strength training at home or gym.,180.06,20
372,Black Flex Portable Charger,20000mAh power bank with dual USB-C ports and fast charging support.,533.77,10
373,Blue Flex Sunglasses,UV400 polarized lenses with lightweight titanium frame for all-day comfort.,925.1,25
374,Silver Pro Electric Toothbrush,5 brushing modes with smart timer and 3-month battery life.,130.08,25
375,Gray Elite Desk Lamp,LED lamp with adjustable color temperature and USB charging port built in.,305.41,0
376,Orange Elite Backpack,Water-resistant 30L backpack with padded laptop compartment and ergonomic straps.,742.02,10
377,Green Active Non-stick Pan,PFOA-free ceramic coating with stay-cool handle and induction compatibility.,339.67,5
378,Silver Plus Foam Roller,High-density foam for deep tissue massage and post-workout muscle recovery.,416.25,5
379,Green Pro Wireless Mouse,"Ergonomic design with silent clicks, 3 DPI levels, and 18-month battery.",789.54,30
380,Orange Sport Jump Rope,Speed jump rope with ball bearings and adjustable cable for all fitness levels.,183.3,5
381,Black Elite Wireless Headphones,Experience premium sound with active noise cancellation and 30-hour battery life.,947.02,10
382,Silver Flex Running Shoes,Lightweight and breathable shoes designed for long-distance running and daily training.,822.66,30
383,Blue Flex Stainless Steel Water Bottle,Keep drinks cold for 24 hours or hot for 12 hours with double-wall insulation.,389.27,25
384,Silver Flex Yoga Mat,"Non-slip surface with alignment lines, ideal for yoga, pilates, and floor exercises.",776.19,15
385,Red Pro Laptop Stand,Adjustable aluminum stand for ergonomic laptop positioning and improved airflow.,811.44,15
386,Gray Ultra Bluetooth Speaker,"360-degree sound with IPX7 waterproof rating, perfect for outdoor adventures.",749.03,15
387,Black Elite Smart Watch,"Track fitness, heart rate, sleep, and notifications with a 7-day battery life.",230.03,15
388,Green Premium Coffee Maker,Brew up to 12 cups with programmable timer and built-in grinder.,242.64,25
